 br.com.multiapps.android5b7ecc7a6d8d7/scripts\l8.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\links.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\locked.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\loyalty-card.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\loyalty_card.bundle.min.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\maps.bundle.min.js,outerHTML,1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\maps.bundle.min.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\maps.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\mcommerce.js,html(),17
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\media-player.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\migaiframe.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\moment.min.js,before(),7
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\moment.min.js,after(),7
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\music.js,html(),6
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\m_commerce.bundle.min.js,append(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\newswall.bundle.min.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\newswall.js,html(),10
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\onloadchunks.bundle.min.js,html(),15
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\padlock.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\places.js,html(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\privacy-policy.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\progressbar.min.js,innerHTML,1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\progressbar.min.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\progressbar.min.js,append(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\progressbar.min.js,before(),4
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\progressbar.min.js,after(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\providers.bundle.min.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\push.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\pwa-request.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\pwa-request.js,after(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\radio.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\rss.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-album-boxes.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-app-locked.js,html(),2
