D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\iotSetting.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\programlist.setting.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\programlist.setting.html,after(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\schedule.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\signin.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\smartprogram.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\wo.phase1.android.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\wo.phase1.ios.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\wo.phase2.android.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.aeonmatrix.yapp/html\zonelist.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\about.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\add.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\edit.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\index.html,html(),6
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\index.html,append(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\service.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.agilliev.smarthome/html\spec.html,html(),8
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.albahra.opengarage/html\index.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\about.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\Congratulations.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\Congratulations.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\dashbord.html,innerHTML,4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\dashbord.html,html(),30
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\dashbord.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\department.html,innerHTML,12
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\department.html,html(),48
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\department.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\favorite.html,innerHTML,12
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\favorite.html,html(),48
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\favorite.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\fav_maneg_deivce.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\fav_maneg_deivce.html,html(),11
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\index.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\location.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\location.html,html(),10
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\login.html,innerHTML,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\login.html,html(),8
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\manege_department.html,innerHTML,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\manege_department.html,html(),15
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\maneg_deivce.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\maneg_deivce.html,html(),11
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\massegs.html,innerHTML,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\massegs.html,html(),11
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\project.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\project.html,html(),12
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\rgp_sw.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\rgp_sw.html,html(),6
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\security.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\sensor.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\setting.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\setting.html,html(),10
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\signup.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\sw.html,innerHTML,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\sw.html,html(),7
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\water_tank.html,innerHTML,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\water_tank.html,html(),6
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.app.iotbind/html\water_tank.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\actions.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\actions.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\add-action.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\add-action.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\apartmentContainer.html,before(),1
